10.50143915,1.00E+99,1.00E+99,9.499845887,8.498250868,1.00E+99,8.498250868,1.00E+99,5,5,1.00E+99,5,4.500154113,5,5,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,7,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,5,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
8,1.00E+99,11.999,10,11,11.999,10,8,1.00E+99,1.00E+99,6.333243408,1.00E+99,1.00E+99,5,1.00E+99,3,3,3,1.00E+99,4,3,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,1.00E+99,3.500154113,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,2,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,5.250465732,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
8,1.00E+99,1.00E+99,9,10,1.00E+99,9,8.498250868,7,5,1.00E+99,6,1.00E+99,1.00E+99,5,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,7,1.00E+99,1.00E+99,1.00E+99,4.500154113,4,3,1.00E+99,1.00E+99,1.00E+99,5,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
1.00E+99,1.00E+99,1.00E+99,9,10,1.00E+99,9,8.498250868,7,5,1.00E+99,6,4.500154113,1.00E+99,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,7,1.00E+99,1.00E+99,1.00E+99,4.500154113,4,3,1.00E+99,1.00E+99,1.00E+99,5,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
1.00E+99,6,1.00E+99,11.999,11,1.00E+99,10,1.00E+99,8,1.00E+99,1.00E+99,2,1.00E+99,5,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4.04580369,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,2,3.333243408,1.00E+99,1.00E+99,3,2,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,5.227850409,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,2.415037499,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
9,1.00E+99,1.00E+99,9,1.00E+99,1.00E+99,10,8.498250868,7,5,1.00E+99,6.321928095,4.500154113,1.00E+99,5,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,7,1.00E+99,1.00E+99,1.00E+99,4.500154113,4,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
7.378511623,1.00E+99,1.00E+99,9,11,1.00E+99,8.862947248,7.754887502,6.321928095,5,1.00E+99,1.00E+99,4.500154113,5,5,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,7,5.192645078,4,1.00E+99,4.500154113,3,3,4,1.00E+99,1.00E+99,5,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
8,1.00E+99,1.00E+99,10,11,1.00E+99,9,7.336283388,6,5,1.00E+99,6,4.500154113,1.00E+99,5,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,7,1.00E+99,4,1.00E+99,4.500154113,3,3,1.00E+99,1.00E+99,1.00E+99,5,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
7.765534746,3,1.00E+99,9,10.93899144,1.00E+99,1.00E+99,1.00E+99,9,1.00E+99,1.00E+99,5,1.00E+99,5,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,2,1.00E+99,1.00E+99,1.00E+99,1.00E+99,2,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,5.227850409,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,2.415037499,3.415037499,1.00E+99,1.00E+99,1.00E+99,3.192645078,5.076375389,3,4.415037499,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,3.20753504,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
7,1.00E+99,1.00E+99,8,10,1.00E+99,10,1.00E+99,1.00E+99,1.00E+99,5.011315313,1.00E+99,1.00E+99,5,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
7,1.00E+99,11,8,11.999,11.999,8,8,1.00E+99,4,6.333243408,1.00E+99,3.500154113,1.00E+99,1.00E+99,1.00E+99,3,3,1.00E+99,4,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,1.00E+99,3.500154113,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,2,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3.444260521,1.00E+99,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
5.678071905,1.00E+99,1.00E+99,7.862947248,10.49984589,1.00E+99,7,9,1.00E+99,1.00E+99,5.596277814,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,1.00E+99,1.00E+99,3,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
1.00E+99,1.00E+99,1.00E+99,8,1.00E+99,1.00E+99,9,7,1.00E+99,1.00E+99,5.333243408,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
7.584962501,1.00E+99,1.00E+99,8.292781749,11.999,1.00E+99,9,8.666756592,8,5,1.00E+99,6,4.500154113,5,5,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,7,1.00E+99,4,1.00E+99,4.500154113,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,5,1.00E+99,4,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
5,1.00E+99,1.00E+99,8,11,1.00E+99,8,8,1.00E+99,1.00E+99,5.333243408,1.00E+99,1.00E+99,5,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,4,1.00E+99,1.00E+99,3,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99,1.00E+99
